  0.37200000E+01 -0.17025383E-05  0.22565526E-05
  0.37300000E+01 -0.17357736E-05  0.22515096E-05
  0.37400000E+01 -0.17694877E-05  0.22459577E-05
  0.37500000E+01 -0.18027180E-05  0.22398211E-05
  0.37600000E+01 -0.18343768E-05  0.22330114E-05
  0.37700000E+01 -0.18632896E-05  0.22254287E-05
  0.37800000E+01 -0.18882345E-05  0.22169645E-05
  0.37900000E+01 -0.19079778E-05  0.22075064E-05
  0.38000000E+01 -0.19212993E-05  0.21969453E-05
  0.38100000E+01 -0.19270075E-05  0.21851865E-05
  0.38200000E+01 -0.19239520E-05  0.21721628E-05
  0.38300000E+01 -0.19110539E-05  0.21578510E-05
  0.38400000E+01 -0.18873944E-05  0.21422882E-05
  0.38500000E+01 -0.18524061E-05  0.21255863E-05
  0.38600000E+01 -0.18061997E-05  0.21079389E-05
  0.38700000E+01 -0.17500026E-05  0.20896177E-05
  0.38800000E+01 -0.16865957E-05  0.20709541E-05
  0.38900000E+01 -0.16205337E-05  0.20523068E-05
  0.39000000E+01 -0.15578827E-05  0.20340145E-05
  0.39100000E+01 -0.15052766E-05  0.20163399E-05
  0.39200000E+01 -0.14683164E-05  0.19994061E-05
  0.39300000E+01 -0.14496601E-05  0.19831264E-05
  0.39400000E+01 -0.14474441E-05  0.19671273E-05
  0.39500000E+01 -0.14547519E-05  0.19506690E-05
  0.39600000E+01 -0.14605935E-05  0.19325911E-05
  0.39700000E+01 -0.14523213E-05  0.19113670E-05
  0.39800000E+01 -0.14188073E-05  0.18854307E-05
  0.39900000E+01 -0.13533341E-05  0.18539494E-05
  0.40000000E+01 -0.12552169E-05  0.18179457E-05
  0.40100000E+01 -0.11296584E-05  0.17810854E-05
  0.40200000E+01 -0.98601658E-06  0.17495024E-05
  0.40300000E+01 -0.83521319E-06  0.17331005E-05
  0.40400000E+01 -0.68720727E-06  0.17924613E-05
  0.40500000E+01 -0.54926040E-06  0.15661286E-05
  0.40600000E+01 -0.42529595E-06  0.16187420E-05
  0.40700000E+01 -0.31622203E-06  0.16296153E-05
  0.40800000E+01 -0.22082585E-06  0.16368833E-05
  0.40900000E+01 -0.13680413E-06  0.16443009E-05
  0.41000000E+01 -0.61614370E-07  0.16524698E-05
  0.41100000E+01  0.69909621E-08  0.16614154E-05
  0.41200000E+01  0.70736278E-07  0.16710556E-05
  0.41300000E+01  0.13081068E-06  0.16813039E-05
  0.41400000E+01  0.18796711E-06  0.16920896E-05
  0.41500000E+01  0.24265230E-06  0.17033574E-05
  0.41600000E+01  0.29512203E-06  0.17150631E-05
